message_type,occurence_timestamp,timeStampUTC,author,content,message,emoji,text_content
Chat Message,3:33:19,2026-01-24 10:58:44.866367,@RidhoPratama-b2c,"{'message': 'draw apa ini ', 'emoji': [], 'text_content': 'draw apa ini '}",draw apa ini ,[],draw apa ini 
Chat Message,3:33:20,2026-01-24 10:58:45.076735,@agaklain-b8p,"{'message': 'lbh melawan AE dibanding ONIC ', 'emoji': [], 'text_content': 'lbh melawan AE dibanding ONIC '}",lbh melawan AE dibanding ONIC ,[],lbh melawan AE dibanding ONIC 
Chat Message,3:33:20,2026-01-24 10:58:45.129919,@REYANBRE,"{'message': 'poke ', 'emoji': [], 'text_content': 'poke '}",poke ,[],poke 
Chat Message,3:33:20,2026-01-24 10:58:45.236038,@ArdiChwo,"{'message': 'nt ae ', 'emoji': [], 'text_content': 'nt ae '}",nt ae ,[],nt ae 
Chat Message,3:33:20,2026-01-24 10:58:45.385999,@OverRizal,"{'message': 'ada xborg ', 'emoji': [], 'text_content': 'ada xborg '}",ada xborg ,[],ada xborg 
Chat Message,3:33:20,2026-01-24 10:58:45.408583,@camezelle,"{'message': 'berani bgt draftpicknya aneh2 di match penentu ', 'emoji': [], 'text_content': 'berani bgt draftpicknya aneh2 di match penentu '}",berani bgt draftpicknya aneh2 di match penentu ,[],berani bgt draftpicknya aneh2 di match penentu 
Chat Message,3:33:20,2026-01-24 10:58:45.461551,@sugenghoppus25,"{'message': 'draf BODO ', 'emoji': [], 'text_content': 'draf BODO '}",draf BODO ,[],draf BODO 
Chat Message,3:33:20,2026-01-24 10:58:45.466858,@SULBUB01,"{'message': 'POKE ', 'emoji': [], 'text_content': 'POKE '}",POKE ,[],POKE 
Chat Message,3:33:20,2026-01-24 10:58:45.538307,@RosmaWati-z9r,"{'message': 'ae pulang ', 'emoji': [], 'text_content': 'ae pulang '}",ae pulang ,[],ae pulang 
Chat Message,3:33:20,2026-01-24 10:58:45.564839,@dimasmisandi4776,"{'message': 'Ayahae ngetroll wkwkkwk ', 'emoji': [], 'text_content': 'Ayahae ngetroll wkwkkwk '}",Ayahae ngetroll wkwkkwk ,[],Ayahae ngetroll wkwkkwk 
Chat Message,3:33:20,2026-01-24 10:58:45.537138,@famillyfiveteen,"{'message': 'udah ga yakin bisa menang ', 'emoji': [], 'text_content': 'udah ga yakin bisa menang '}",udah ga yakin bisa menang ,[],udah ga yakin bisa menang 
Chat Message,3:33:20,2026-01-24 10:58:45.614371,@djrsvgaming177,"{'message': 'Ngapain uranus jungler anying ', 'emoji': [], 'text_content': 'Ngapain uranus jungler anying '}",Ngapain uranus jungler anying ,[],Ngapain uranus jungler anying 
Chat Message,3:33:20,2026-01-24 10:58:45.539211,@yonggatau8223,"{'message': 'nt nih mah ', 'emoji': [], 'text_content': 'nt nih mah '}",nt nih mah ,[],nt nih mah 
Chat Message,3:33:20,2026-01-24 10:58:45.862536,@rendiagittya6525,"{'message': 'xepher ya Allah... ', 'emoji': [], 'text_content': 'xepher ya Allah... '}",xepher ya Allah... ,[],xepher ya Allah... 
Chat Message,3:33:20,2026-01-24 10:58:45.973224,@RafaRafa-k8q,"{'message': 'yasuke out ', 'emoji': [], 'text_content': 'yasuke out '}",yasuke out ,[],yasuke out 
Chat Message,3:33:21,2026-01-24 10:58:46.296866,@yuxra-c2l,"{'message': 'adoh ', 'emoji': [], 'text_content': 'adoh '}",adoh ,[],adoh 
Chat Message,3:33:21,2026-01-24 10:58:46.250206,@patzxy22ush,"{'message': 'AE POKE BANGET ', 'emoji': [], 'text_content': 'AE POKE BANGET '}",AE POKE BANGET ,[],AE POKE BANGET 
Chat Message,3:33:21,2026-01-24 10:58:46.400610,@revanidwiramadhani7450,"{'message': 'hadehhhh ', 'emoji': [], 'text_content': 'hadehhhh '}",hadehhhh ,[],hadehhhh 
Chat Message,3:33:21,2026-01-24 10:58:46.471773,@TicxzAnimator,"{'message': 'PULANG UDAH INIMAH ', 'emoji': [], 'text_content': 'PULANG UDAH INIMAH '}",PULANG UDAH INIMAH ,[],PULANG UDAH INIMAH 
Chat Message,3:33:21,2026-01-24 10:58:46.564405,@rifkyibnuu6960,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:21,2026-01-24 10:58:46.582986,@Ulillllllll,"{'message': 'mari pulang marilah pulang ', 'emoji': [], 'text_content': 'mari pulang marilah pulang '}",mari pulang marilah pulang ,[],mari pulang marilah pulang 
Chat Message,3:33:21,2026-01-24 10:58:46.758643,@ShalsaBila96,"{'message': 'payah"" harusnya suyou ', 'emoji': [], 'text_content': 'payah"" harusnya suyou '}","payah"" harusnya suyou ",[],"payah"" harusnya suyou "
Chat Message,3:33:21,2026-01-24 10:58:46.950503,@HYGZIDAN,"{'message': 'poke ', 'emoji': [], 'text_content': 'poke '}",poke ,[],poke 
Chat Message,3:33:22,2026-01-24 10:58:47.031704,@hikmalpratama7343,"{'message': 'saking jenius nya Uranus jungler ', 'emoji': [], 'text_content': 'saking jenius nya Uranus jungler '}",saking jenius nya Uranus jungler ,[],saking jenius nya Uranus jungler 
Chat Message,3:33:22,2026-01-24 10:58:47.268341,@taufiqurr123,"{'message': 'SKENARIO XEPHERR ', 'emoji': [], 'text_content': 'SKENARIO XEPHERR '}",SKENARIO XEPHERR ,[],SKENARIO XEPHERR 
Chat Message,3:33:22,2026-01-24 10:58:47.349770,@PhilipTandiBua,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:22,2026-01-24 10:58:47.353552,@SamuelEbenhaezer,"{'message': 'nyoba draft ngapa harus di match poin ', 'emoji': [], 'text_content': 'nyoba draft ngapa harus di match poin '}",nyoba draft ngapa harus di match poin ,[],nyoba draft ngapa harus di match poin 
Chat Message,3:33:22,2026-01-24 10:58:47.529719,@KRISTOJOSEPHWAMBRAUW,"{'message': ""ngide' "", 'emoji': [], 'text_content': ""ngide' ""}",ngide' ,[],ngide' 
Chat Message,3:33:22,2026-01-24 10:58:47.604512,@ismaillakudjuismail6910,"{'message': 'nt nt ', 'emoji': [], 'text_content': 'nt nt '}",nt nt ,[],nt nt 
Chat Message,3:33:22,2026-01-24 10:58:47.721741,@gandhisetiyawan4566,"{'message': 'NT sih ini ', 'emoji': [], 'text_content': 'NT sih ini '}",NT sih ini ,[],NT sih ini 
Chat Message,3:33:22,2026-01-24 10:58:47.718702,@imeldakuway8391,"{'message': 'MAKASIH AE PERJUANGANNYA ', 'emoji': [], 'text_content': 'MAKASIH AE PERJUANGANNYA '}",MAKASIH AE PERJUANGANNYA ,[],MAKASIH AE PERJUANGANNYA 
Chat Message,3:33:22,2026-01-24 10:58:47.898263,@Tantouhy,"{'message': 'lol ', 'emoji': [], 'text_content': 'lol '}",lol ,[],lol 
Chat Message,3:33:22,2026-01-24 10:58:47.926652,@TheJosjis1560,"{'message': 'selesaii ', 'emoji': [], 'text_content': 'selesaii '}",selesaii ,[],selesaii 
Chat Message,3:33:22,2026-01-24 10:58:48.018568,@leon.s.kennedy7954,"{'message': 'balik wae ws ', 'emoji': [], 'text_content': 'balik wae ws '}",balik wae ws ,[],balik wae ws 
Chat Message,3:33:22,2026-01-24 10:58:48.037706,@ricoimr4607,"{'message': 'astaghfirullah ', 'emoji': [], 'text_content': 'astaghfirullah '}",astaghfirullah ,[],astaghfirullah 
Chat Message,3:33:22,2026-01-24 10:58:47.987050,@YouKnowSuff,"{'message': 'Kalah, malah coba coba draft ', 'emoji': [], 'text_content': 'Kalah, malah coba coba draft '}","Kalah, malah coba coba draft ",[],"Kalah, malah coba coba draft "
Chat Message,3:33:23,2026-01-24 10:58:48.104440,@pradanaaprianka9026,"{'message': 'Indo ga niat menang ', 'emoji': [], 'text_content': 'Indo ga niat menang '}",Indo ga niat menang ,[],Indo ga niat menang 
Chat Message,3:33:23,2026-01-24 10:58:48.256712,@rasyaparker-w1o2t,"{'message': 'yang komen rata"" Sonic yg sakit hati $😭 $😭 $😭 ', 'emoji': [{'name': '😭', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f62d/72.png'}, {'name': '😭', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f62d/72.png'}, {'name': '😭', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f62d/72.png'}], 'text_content': 'yang komen rata"" Sonic yg sakit hati '}","yang komen rata"" Sonic yg sakit hati $😭 $😭 $😭 ","[{'name': '😭', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f62d/72.png'}, {'name': '😭', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f62d/72.png'}, {'name': '😭', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f62d/72.png'}]","yang komen rata"" Sonic yg sakit hati "
Chat Message,3:33:23,2026-01-24 10:58:48.277976,@AmirulHarriz-m2y,"{'message': 'yeayy ', 'emoji': [], 'text_content': 'yeayy '}",yeayy ,[],yeayy 
Chat Message,3:33:23,2026-01-24 10:58:48.364868,@shuk4995,"{'message': 'Uranus jungle lol ', 'emoji': [], 'text_content': 'Uranus jungle lol '}",Uranus jungle lol ,[],Uranus jungle lol 
Chat Message,3:33:23,2026-01-24 10:58:48.494709,@Vinzz0e,"{'message': 'nt nt ', 'emoji': [], 'text_content': 'nt nt '}",nt nt ,[],nt nt 
Chat Message,3:33:23,2026-01-24 10:58:48.490291,@REYANBRE,"{'message': 'kalah ', 'emoji': [], 'text_content': 'kalah '}",kalah ,[],kalah 
Chat Message,3:33:23,2026-01-24 10:58:48.627871,@rizz957,"{'message': 'ae bot ', 'emoji': [], 'text_content': 'ae bot '}",ae bot ,[],ae bot 
Chat Message,3:33:24,2026-01-24 10:58:49.283884,@daffinalbiandra1510,"{'message': 'cuma evos ', 'emoji': [], 'text_content': 'cuma evos '}",cuma evos ,[],cuma evos 
Chat Message,3:33:24,2026-01-24 10:58:49.460981,@limitnfaiz1196,"{'message': 'pick gj ', 'emoji': [], 'text_content': 'pick gj '}",pick gj ,[],pick gj 
Chat Message,3:33:24,2026-01-24 10:58:49.449476,@candraalvin127,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:24,2026-01-24 10:58:49.497601,@chrisdianpurba3090,"{'message': 'nt ae ', 'emoji': [], 'text_content': 'nt ae '}",nt ae ,[],nt ae 
Chat Message,3:33:24,2026-01-24 10:58:49.525421,@Azizzzyyy,"{'message': 'bay ae ', 'emoji': [], 'text_content': 'bay ae '}",bay ae ,[],bay ae 
Chat Message,3:33:24,2026-01-24 10:58:49.484032,@Ghoztnization,"{'message': 'byeeee ', 'emoji': [], 'text_content': 'byeeee '}",byeeee ,[],byeeee 
Chat Message,3:33:24,2026-01-24 10:58:49.500327,@alfarezagiovannihabibi9353,"{'message': 'apaan di draftnya xepherrrr ', 'emoji': [], 'text_content': 'apaan di draftnya xepherrrr '}",apaan di draftnya xepherrrr ,[],apaan di draftnya xepherrrr 
Chat Message,3:33:24,2026-01-24 10:58:49.650496,@GunawanRusdi-d9n,"{'message': 'drap bego ', 'emoji': [], 'text_content': 'drap bego '}",drap bego ,[],drap bego 
Chat Message,3:33:24,2026-01-24 10:58:49.860741,@alfiandradwiputraandra1959,"{'message': 'AE ', 'emoji': [], 'text_content': 'AE '}",AE ,[],AE 
Chat Message,3:33:24,2026-01-24 10:58:49.882645,@sonrob99,"{'message': 'pulang"" aja ', 'emoji': [], 'text_content': 'pulang"" aja '}","pulang"" aja ",[],"pulang"" aja "
Chat Message,3:33:24,2026-01-24 10:58:50.006212,@michaelcheenlie1934,"{'message': 'ADI FEAT XHEPERRRR ', 'emoji': [], 'text_content': 'ADI FEAT XHEPERRRR '}",ADI FEAT XHEPERRRR ,[],ADI FEAT XHEPERRRR 
Chat Message,3:33:25,2026-01-24 10:58:50.193784,@AdeSopiani-c4y,"{'message': 'ngpain uranus jungle ', 'emoji': [], 'text_content': 'ngpain uranus jungle '}",ngpain uranus jungle ,[],ngpain uranus jungle 
Chat Message,3:33:25,2026-01-24 10:58:50.291794,@casey1823,"{'message': 'yaelah, sepher sepher ', 'emoji': [], 'text_content': 'yaelah, sepher sepher '}","yaelah, sepher sepher ",[],"yaelah, sepher sepher "
Chat Message,3:33:25,2026-01-24 10:58:50.344239,@uzilspeed4706,"{'message': 'mending alpha ', 'emoji': [], 'text_content': 'mending alpha '}",mending alpha ,[],mending alpha 
Chat Message,3:33:25,2026-01-24 10:58:50.292064,@apadek9680,"{'message': 'goblok uranus junggle ', 'emoji': [], 'text_content': 'goblok uranus junggle '}",goblok uranus junggle ,[],goblok uranus junggle 
Chat Message,3:33:25,2026-01-24 10:58:50.414655,@dendi-j5z8t,"{'message': 'nt nt ', 'emoji': [], 'text_content': 'nt nt '}",nt nt ,[],nt nt 
Chat Message,3:33:25,2026-01-24 10:58:50.418736,@zulhemdihasra1276,"{'message': 'kyknya plg dhh ', 'emoji': [], 'text_content': 'kyknya plg dhh '}",kyknya plg dhh ,[],kyknya plg dhh 
Chat Message,3:33:25,2026-01-24 10:58:50.486470,@desipurnomo6410,"{'message': 'settingan kah ', 'emoji': [], 'text_content': 'settingan kah '}",settingan kah ,[],settingan kah 
Chat Message,3:33:25,2026-01-24 10:58:50.627309,@MuhammadYusuf-st7yg,"{'message': 'Tamatlah sudah ', 'emoji': [], 'text_content': 'Tamatlah sudah '}",Tamatlah sudah ,[],Tamatlah sudah 
Chat Message,3:33:25,2026-01-24 10:58:50.689200,@SULBUB01,"{'message': 'POKE ', 'emoji': [], 'text_content': 'POKE '}",POKE ,[],POKE 
Chat Message,3:33:25,2026-01-24 10:58:50.776634,@nuryatii0204,"{'message': 'KNP HARUS URANUS ', 'emoji': [], 'text_content': 'KNP HARUS URANUS '}",KNP HARUS URANUS ,[],KNP HARUS URANUS 
Chat Message,3:33:25,2026-01-24 10:58:50.762744,@KurniaPredator,"{'message': 'Jirr Uranus hyper  ', 'emoji': [], 'text_content': 'Jirr Uranus hyper  '}",Jirr Uranus hyper  ,[],Jirr Uranus hyper  
Chat Message,3:33:25,2026-01-24 10:58:50.866551,@Priaidaman25,"{'message': 'NT lah AE ', 'emoji': [], 'text_content': 'NT lah AE '}",NT lah AE ,[],NT lah AE 
Chat Message,3:33:25,2026-01-24 10:58:50.935026,@Rianbimbim1,"{'message': 'NT² KALAH EARLY ', 'emoji': [], 'text_content': 'NT² KALAH EARLY '}",NT² KALAH EARLY ,[],NT² KALAH EARLY 
Chat Message,3:33:25,2026-01-24 10:58:50.935797,@exporion,"{'message': 'gak ada kalah pick ', 'emoji': [], 'text_content': 'gak ada kalah pick '}",gak ada kalah pick ,[],gak ada kalah pick 
Chat Message,3:33:26,2026-01-24 10:58:51.076236,@rikohandriano9081,"{'message': 'skip udah pasti kalah ni ae ', 'emoji': [], 'text_content': 'skip udah pasti kalah ni ae '}",skip udah pasti kalah ni ae ,[],skip udah pasti kalah ni ae 
Chat Message,3:33:26,2026-01-24 10:58:51.169347,@DedyNanda-q6h,"{'message': 'Apacoba uranus jungler.??? ', 'emoji': [], 'text_content': 'Apacoba uranus jungler.??? '}",Apacoba uranus jungler.??? ,[],Apacoba uranus jungler.??? 
Chat Message,3:33:26,2026-01-24 10:58:51.199770,@TheressaPutri,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:26,2026-01-24 10:58:51.506601,@RosmaWati-z9r,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:26,2026-01-24 10:58:51.853052,@Gera--,"{'message': 'byeeee ', 'emoji': [], 'text_content': 'byeeee '}",byeeee ,[],byeeee 
Chat Message,3:33:27,2026-01-24 10:58:52.135237,@riskisanjaya6262,"{'message': 'pulang aja ae ', 'emoji': [], 'text_content': 'pulang aja ae '}",pulang aja ae ,[],pulang aja ae 
Chat Message,3:33:27,2026-01-24 10:58:52.251213,@kaumjalanan4783,"{'message': 'pik Hilda gunanya untuk apa ', 'emoji': [], 'text_content': 'pik Hilda gunanya untuk apa '}",pik Hilda gunanya untuk apa ,[],pik Hilda gunanya untuk apa 
Chat Message,3:33:27,2026-01-24 10:58:52.267690,@revanidwiramadhani7450,"{'message': 'NTNT ', 'emoji': [], 'text_content': 'NTNT '}",NTNT ,[],NTNT 
Chat Message,3:33:27,2026-01-24 10:58:52.299058,@CHAOSVINN,"{'message': 'gausah dihujat jir AE ', 'emoji': [], 'text_content': 'gausah dihujat jir AE '}",gausah dihujat jir AE ,[],gausah dihujat jir AE 
Chat Message,3:33:27,2026-01-24 10:58:52.525836,@BayuNailulfirdaus,"{'message': 'last match malah uranus hayper ', 'emoji': [], 'text_content': 'last match malah uranus hayper '}",last match malah uranus hayper ,[],last match malah uranus hayper 
Chat Message,3:33:27,2026-01-24 10:58:52.548738,@bangmons99,"{'message': 'NT ', 'emoji': [], 'text_content': 'NT '}",NT ,[],NT 
Chat Message,3:33:27,2026-01-24 10:58:52.702660,@kurniahamzah8795,"{'message': 'NT ', 'emoji': [], 'text_content': 'NT '}",NT ,[],NT 
Chat Message,3:33:27,2026-01-24 10:58:52.765734,@akhlunn,"{'message': 'apa apaan jungler uranus ', 'emoji': [], 'text_content': 'apa apaan jungler uranus '}",apa apaan jungler uranus ,[],apa apaan jungler uranus 
Chat Message,3:33:27,2026-01-24 10:58:52.744091,@dwiyuliaYulia,"{'message': 'hiper macam apa uranus ', 'emoji': [], 'text_content': 'hiper macam apa uranus '}",hiper macam apa uranus ,[],hiper macam apa uranus 
Chat Message,3:33:27,2026-01-24 10:58:52.814453,@abdulrahmanhafiz6666,"{'message': 'nt ini ', 'emoji': [], 'text_content': 'nt ini '}",nt ini ,[],nt ini 
Chat Message,3:33:28,2026-01-24 10:58:53.117532,@kenZxi-xz8yi,"{'message': 'yaelahh ae ', 'emoji': [], 'text_content': 'yaelahh ae '}",yaelahh ae ,[],yaelahh ae 
Chat Message,3:33:28,2026-01-24 10:58:53.225083,@blubird-20,"{'message': 'dari draf nya pulang udah ', 'emoji': [], 'text_content': 'dari draf nya pulang udah '}",dari draf nya pulang udah ,[],dari draf nya pulang udah 
Chat Message,3:33:28,2026-01-24 10:58:53.496757,@ghalehfahrikk-jr8kk,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:28,2026-01-24 10:58:53.739361,@fariddaffa8626,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:29,2026-01-24 10:58:53.950212,@SULBUB01,"{'message': 'POKE ', 'emoji': [], 'text_content': 'POKE '}",POKE ,[],POKE 
Chat Message,3:33:29,2026-01-24 10:58:54.024809,@alansaputra7953,"{'message': 'fix Nt ', 'emoji': [], 'text_content': 'fix Nt '}",fix Nt ,[],fix Nt 
Chat Message,3:33:29,2026-01-24 10:58:54.066024,@GabrielHansel-uz2fx,"{'message': 'udh lah nt ', 'emoji': [], 'text_content': 'udh lah nt '}",udh lah nt ,[],udh lah nt 
Chat Message,3:33:29,2026-01-24 10:58:54.310531,@zar_megapixel,"{'message': 'poke ', 'emoji': [], 'text_content': 'poke '}",poke ,[],poke 
Chat Message,3:33:29,2026-01-24 10:58:54.452940,@KRISGAMING-nr8ez,"{'message': 'AE BAKAL PULANG YAKIN  $💯 ', 'emoji': [{'name': '💯', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f4af/72.png'}], 'text_content': 'AE BAKAL PULANG YAKIN  '}",AE BAKAL PULANG YAKIN  $💯 ,"[{'name': '💯', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f4af/72.png'}]",AE BAKAL PULANG YAKIN  
Chat Message,3:33:29,2026-01-24 10:58:54.660606,@rickylaptop5846,"{'message': 'pulang"" ', 'emoji': [], 'text_content': 'pulang"" '}","pulang"" ",[],"pulang"" "
Chat Message,3:33:29,2026-01-24 10:58:54.733057,@NaJaemin-m8s,"{'message': 'nt ae ', 'emoji': [], 'text_content': 'nt ae '}",nt ae ,[],nt ae 
Chat Message,3:33:29,2026-01-24 10:58:54.874802,@jroangga3816,"{'message': 'draft apa ini ', 'emoji': [], 'text_content': 'draft apa ini '}",draft apa ini ,[],draft apa ini 
Chat Message,3:33:29,2026-01-24 10:58:54.891321,@CERITAKUT,"{'message': 'BGYYYYYY INDOOOO ', 'emoji': [], 'text_content': 'BGYYYYYY INDOOOO '}",BGYYYYYY INDOOOO ,[],BGYYYYYY INDOOOO 
Chat Message,3:33:29,2026-01-24 10:58:54.853256,@Gudal-q4y,"{'message': 'setingan ', 'emoji': [], 'text_content': 'setingan '}",setingan ,[],setingan 
Chat Message,3:33:29,2026-01-24 10:58:54.865951,@aripinbewok1107,"{'message': '#PULUNGOUT ', 'emoji': [], 'text_content': '#PULUNGOUT '}",#PULUNGOUT ,[],#PULUNGOUT 
Chat Message,3:33:30,2026-01-24 10:58:55.209345,@FikrihaikalSukandar,"{'message': 'yes ', 'emoji': [], 'text_content': 'yes '}",yes ,[],yes 
Chat Message,3:33:30,2026-01-24 10:58:55.324592,@rayhanbudiprasetyo8266,"{'message': 'marilah pulang marilah pulang ', 'emoji': [], 'text_content': 'marilah pulang marilah pulang '}",marilah pulang marilah pulang ,[],marilah pulang marilah pulang 
Chat Message,3:33:30,2026-01-24 10:58:55.361370,@Ilhamgoo-17,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:30,2026-01-24 10:58:55.367560,@ALVIN_205,"{'message': 'PULANG PULANG, KALIAN NUNGGUIN APA ', 'emoji': [], 'text_content': 'PULANG PULANG, KALIAN NUNGGUIN APA '}","PULANG PULANG, KALIAN NUNGGUIN APA ",[],"PULANG PULANG, KALIAN NUNGGUIN APA "
Chat Message,3:33:30,2026-01-24 10:58:55.443464,@RosmaWati-z9r,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:30,2026-01-24 10:58:55.546873,@ArdiChwo,"{'message': 'bye bye ae ', 'emoji': [], 'text_content': 'bye bye ae '}",bye bye ae ,[],bye bye ae 
Chat Message,3:33:30,2026-01-24 10:58:55.724571,@exodiaofficial474,"{'message': 'KOCAK ', 'emoji': [], 'text_content': 'KOCAK '}",KOCAK ,[],KOCAK 
Chat Message,3:33:30,2026-01-24 10:58:55.914270,@Bahri-q1h,"{'message': 'dah lah PULANG AE ', 'emoji': [], 'text_content': 'dah lah PULANG AE '}",dah lah PULANG AE ,[],dah lah PULANG AE 
Chat Message,3:33:31,2026-01-24 10:58:55.955221,@candraofficial9798,"{'message': 'sekian banyaknya hero kenapa uranus woiii ', 'emoji': [], 'text_content': 'sekian banyaknya hero kenapa uranus woiii '}",sekian banyaknya hero kenapa uranus woiii ,[],sekian banyaknya hero kenapa uranus woiii 
Chat Message,3:33:31,2026-01-24 10:58:56.036805,@fanzalna4248,"{'message': 'Musuh dalam negara sendiri , BAPAK KAU  ', 'emoji': [], 'text_content': 'Musuh dalam negara sendiri , BAPAK KAU  '}","Musuh dalam negara sendiri , BAPAK KAU  ",[],"Musuh dalam negara sendiri , BAPAK KAU  "
Chat Message,3:33:31,2026-01-24 10:58:56.056506,@RendyyelahYelah,"{'message': 'kalah ni AE ', 'emoji': [], 'text_content': 'kalah ni AE '}",kalah ni AE ,[],kalah ni AE 
Chat Message,3:33:31,2026-01-24 10:58:56.203711,@rindradamanik,"{'message': 'fix kalah ', 'emoji': [], 'text_content': 'fix kalah '}",fix kalah ,[],fix kalah 
Chat Message,3:33:31,2026-01-24 10:58:56.237424,@Deltayayaya-f1d,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:33:31,2026-01-24 10:58:56.202750,@napisaaww,"{'message': 'yazuke bot ', 'emoji': [], 'text_content': 'yazuke bot '}",yazuke bot ,[],yazuke bot 
Chat Message,3:33:31,2026-01-24 10:58:56.228523,@SatrioDanang-p7f,"{'message': 'nt AE ', 'emoji': [], 'text_content': 'nt AE '}",nt AE ,[],nt AE 
Chat Message,3:33:31,2026-01-24 10:58:56.255661,@hasbiazifaisya7814,"{'message': 'kocak pick nya ', 'emoji': [], 'text_content': 'kocak pick nya '}",kocak pick nya ,[],kocak pick nya 
Chat Message,3:33:31,2026-01-24 10:58:56.588498,@igpiduxozawa159,"{'message': 'MEREKA INI NGGAK BELAJAR DARI GAME² YG KALAH BARUSAN TENTANG HERO PURE NYA ', 'emoji': [], 'text_content': 'MEREKA INI NGGAK BELAJAR DARI GAME² YG KALAH BARUSAN TENTANG HERO PURE NYA '}",MEREKA INI NGGAK BELAJAR DARI GAME² YG KALAH BARUSAN TENTANG HERO PURE NYA ,[],MEREKA INI NGGAK BELAJAR DARI GAME² YG KALAH BARUSAN TENTANG HERO PURE NYA 
